t_s,x_m,x_hat_m,d_meas_m,theta_deg,theta_hat_deg,phi_deg,phi_cmd_deg
3.761467889908256534e-01,2.052423456294302090e-02,2.052423456294302784e-02,2.205242345629430389e-01,4.105096980725951639e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.769808173477898205e-01,2.063442799984269160e-02,2.063442799984269160e-02,2.206344279998427027e-01,4.105248475794406993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.778148457047539321e-01,2.074488465265847056e-02,2.074488465265847403e-02,2.207448846526584851e-01,4.105400564913531447e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.786488740617180992e-01,2.085560432916194057e-02,2.085560432916194751e-02,2.208556043291619586e-01,4.105553252398626896e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.794829024186822108e-01,2.096658683737651074e-02,2.096658683737651074e-02,2.209665868373765218e-01,4.105706542350782584e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.803169307756463779e-01,2.107783198555673865e-02,2.107783198555673865e-02,2.210778319855567497e-01,4.105860438721308014e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.811509591326104895e-01,2.118933958222904770e-02,2.118933958222904423e-02,2.211893395822290553e-01,4.106014945131784444e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.819849874895746566e-01,2.130110943618313338e-02,2.130110943618312991e-02,2.213011094361831410e-01,4.106170064948445386e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.828190158465387682e-01,2.141314135644417638e-02,2.141314135644417638e-02,2.214131413564441875e-01,4.106325801396224051e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.836530442035028798e-01,2.152543515227291204e-02,2.152543515227289816e-02,2.215254351522729093e-01,4.106482157558758672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.844870725604670469e-01,2.163799063316559218e-02,2.163799063316559912e-02,2.216379906331656102e-01,4.106639136378388066e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.853211009174311585e-01,2.175080760885397119e-02,2.175080760885397813e-02,2.217508076088539892e-01,4.106796740656154299e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.861551292743953256e-01,2.186388588930535809e-02,2.186388588930535115e-02,2.218638858893053623e-01,4.106954973051802682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.869891576313594372e-01,2.197722528472254369e-02,2.197722528472254022e-02,2.219772252847225513e-01,4.107113836083780889e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.878231859883236043e-01,2.209082560554388730e-02,2.209082560554387342e-02,2.220908256055438845e-01,4.107273332129237176e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.886572143452877159e-01,2.220468666244323000e-02,2.220468666244324041e-02,2.222046866624432515e-01,4.107433463424024822e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.894912427022518830e-01,2.231880826632996750e-02,2.231880826632998138e-02,2.223188082663299925e-01,4.107594232062698580e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.903252710592159946e-01,2.243319022834899118e-02,2.243319022834899812e-02,2.224331902283490092e-01,4.107755639998515562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.911592994161801617e-01,2.254783235988076784e-02,2.254783235988078172e-02,2.225478323598807928e-01,4.107917689043244280e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.919933277731442733e-01,2.266273447255029438e-02,2.266273447255029438e-02,2.226627344725503055e-01,4.108080380788619479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928273561301083849e-01,2.277789637821162061e-02,2.277789637821162061e-02,2.227778963782116317e-01,4.108243716699488068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.936613844870725520e-01,2.289331788893964395e-02,2.289331788893964048e-02,2.228933178889396516e-01,4.108407698182245049e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.944954128440366636e-01,2.300899881703787064e-02,2.300899881703788452e-02,2.230089988170378956e-01,4.108572326526370055e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.953294412010008307e-01,2.312493897503780510e-02,2.312493897503781204e-02,2.231249389750378231e-01,4.108737602907011066e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.961634695579649423e-01,2.324113817569726029e-02,2.324113817569725682e-02,2.232411381756972679e-01,4.108903528391214977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.969974979149291094e-01,2.335759623199986507e-02,2.335759623199987201e-02,2.233575962319998831e-01,4.109070103940067220e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.978315262718932210e-01,2.347431295715441540e-02,2.347431295715440847e-02,2.234743129571544196e-01,4.109237330410762112e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.986655546288573881e-01,2.359128816459323333e-02,2.359128816459324374e-02,2.235912881645932548e-01,4.109405208562981748e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.994995829858214997e-01,2.370852166797169161e-02,2.370852166797168814e-02,2.237085216679716992e-01,4.109573739060467190e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.003336113427856668e-01,2.382601323434107091e-02,2.382601323434108131e-02,2.238260132343410924e-01,4.109743116907485394e+00,1.664794422190049583e-02,1.664794422190049583e-02,4.000000000000000000e+00
4.011676396997497784e-01,2.394376083610540509e-02,2.394376083610541550e-02,2.239437608361054266e-01,4.109920991673092772e+00,5.796008035126164887e-02,5.796008035126164887e-02,4.000000000000000000e+00
4.020016680567138900e-01,2.406176023321926483e-02,2.406176023321926483e-02,2.240617602332192759e-01,4.110124212807003907e+00,9.884376010423202852e-02,9.884376010423202852e-02,4.000000000000000000e+00
4.028356964136780571e-01,2.418000723938876217e-02,2.418000723938876217e-02,2.241800072393887733e-01,4.110369429089026028e+00,1.393034270573373923e-01,1.393034270573373923e-01,4.000000000000000000e+00
4.036697247706421687e-01,2.429849787521388971e-02,2.429849787521387583e-02,2.242984978752138869e-01,4.110672459754325381e+00,1.793434787982367273e-01,1.793434787982367273e-01,4.000000000000000000e+00
4.045037531276063358e-01,2.441722836551418752e-02,2.441722836551418752e-02,2.244172283655141986e-01,4.111048307737037888e+00,2.189682671795043500e-01,2.189682671795043500e-01,4.000000000000000000e+00
4.053377814845704474e-01,2.453619513191936802e-02,2.453619513191937496e-02,2.245361951319193861e-01,4.111511197531772410e+00,2.581820989893762186e-01,2.581820989893762186e-01,4.000000000000000000e+00
4.061718098415346145e-01,2.465539478797640696e-02,2.465539478797640349e-02,2.246553947879764146e-01,4.112074599959356647e+00,2.969892364010079389e-01,2.969892364010079389e-01,4.000000000000000000e+00
4.070058381984987261e-01,2.477482413652970505e-02,2.477482413652970505e-02,2.247748241365297162e-01,4.112751244960380248e+00,3.353938972313637579e-01,3.353938972313637579e-01,4.000000000000000000e+00
4.078398665554628932e-01,2.489448016172370048e-02,2.489448016172368661e-02,2.248944801617236977e-01,4.113553161863229946e+00,3.734002556823928787e-01,3.734002556823928787e-01,4.000000000000000000e+00
4.086738949124270048e-01,2.501436002529403013e-02,2.501436002529403013e-02,2.250143600252940412e-01,4.114491697723960506e+00,4.110124426952771470e-01,4.110124426952771470e-01,4.000000000000000000e+00
4.095079232693911164e-01,2.513446106431434582e-02,2.513446106431435623e-02,2.251344610643143673e-01,4.115577528106428851e+00,4.482345461846173329e-01,4.482345461846173329e-01,4.000000000000000000e+00
4.103419516263552835e-01,2.525478078299128737e-02,2.525478078299128737e-02,2.252547807829912985e-01,4.116820697672897822e+00,4.850706118191070448e-01,4.850706118191070448e-01,4.000000000000000000e+00
4.111759799833193951e-01,2.537531684910630803e-02,2.537531684910632190e-02,2.253753168491063330e-01,4.118230637501635982e+00,5.215246433690315930e-01,5.215246433690315930e-01,4.000000000000000000e+00
4.120100083402835622e-01,2.549606709251022937e-02,2.549606709251023284e-02,2.254960670925102439e-01,4.119816171932903615e+00,5.576006028797931835e-01,5.576006028797931835e-01,4.000000000000000000e+00
4.128440366972476738e-01,2.561702949792544343e-02,2.561702949792543649e-02,2.256170294979254476e-01,4.121585553507819633e+00,5.933024113780078768e-01,5.933024113780078768e-01,4.000000000000000000e+00
4.136780650542118409e-01,2.573820219982035987e-02,2.573820219982037028e-02,2.257382021998203814e-01,4.123546487630409985e+00,6.286339493774920628e-01,6.286339493774920628e-01,4.000000000000000000e+00
4.145120934111759525e-01,2.585958348105954485e-02,2.585958348105954485e-02,2.258595834810595560e-01,4.125706138480435214e+00,6.635990570410373879e-01,6.635990570410373879e-01,4.000000000000000000e+00
4.153461217681401196e-01,2.598117176975815040e-02,2.598117176975814346e-02,2.259811717697581546e-01,4.128071143852031888e+00,6.982015345122296601e-01,6.982015345122296601e-01,4.000000000000000000e+00
4.161801501251042312e-01,2.610296563063894959e-02,2.610296563063896347e-02,2.261029656306389746e-01,4.130647656001369405e+00,7.324451427889373534e-01,7.324451427889373534e-01,4.000000000000000000e+00
4.170141784820683983e-01,2.622496376334131768e-02,2.622496376334132462e-02,2.262249637633413357e-01,4.133441349397806164e+00,7.663336039040579140e-01,7.663336039040579140e-01,4.000000000000000000e+00
4.178482068390325099e-01,2.634716500138842982e-02,2.634716500138842288e-02,2.263471650013884340e-01,4.136457424867779231e+00,7.998706010717058223e-01,7.998706010717058223e-01,4.000000000000000000e+00
4.186822351959966215e-01,2.646956830690162799e-02,2.646956830690161411e-02,2.264695683069016252e-01,4.139700634176385563e+00,8.330597792397270718e-01,8.330597792397270718e-01,4.000000000000000000e+00
4.195162635529607886e-01,2.659217276348536940e-02,2.659217276348535552e-02,2.265921727634853666e-01,4.143175312666892651e+00,8.659047458383026807e-01,8.659047458383026807e-01,4.000000000000000000e+00
4.203502919099249002e-01,2.671497757525740507e-02,2.671497757525739813e-02,2.267149775752574092e-01,4.146885383448132067e+00,8.984090708936380842e-01,8.984090708936380842e-01,4.000000000000000000e+00
4.211843202668890673e-01,2.683798206604396525e-02,2.683798206604395831e-02,2.268379820660439694e-01,4.150834360273499613e+00,9.305762871608922460e-01,9.305762871608922460e-01,4.000000000000000000e+00
4.220183486238531789e-01,2.696118567430545385e-02,2.696118567430544344e-02,2.269611856743054545e-01,4.155025370599056522e+00,9.624098906689819710e-01,9.624098906689819710e-01,4.000000000000000000e+00
4.228523769808173460e-01,2.708458794589312449e-02,2.708458794589313490e-02,2.270845879458931460e-01,4.159461187822476091e+00,9.939133415143903694e-01,9.939133415143903694e-01,4.000000000000000000e+00
4.236864053377814576e-01,2.720818853343389548e-02,2.720818853343390242e-02,2.272081885334339135e-01,4.164144233883636304e+00,1.025090063934682272e+00,1.025090063934682272e+00,4.000000000000000000e+00
4.245204336947456247e-01,2.733198719507716826e-02,2.733198719507717867e-02,2.273319871950771898e-01,4.169076583816954340e+00,1.055943446500939187e+00,1.055943446500939187e+00,4.000000000000000000e+00
4.253544620517097363e-01,2.745598379265995481e-02,2.745598379265995481e-02,2.274559837926599659e-01,4.174259973971142124e+00,1.086476842325578618e+00,1.086476842325578618e+00,4.000000000000000000e+00
4.261884904086739034e-01,2.758017828246521475e-02,2.758017828246522862e-02,2.275801782824652397e-01,4.179695842003508410e+00,1.116693570112593736e+00,1.116693570112593736e+00,4.000000000000000000e+00
4.270225187656380150e-01,2.770457071419802839e-02,2.770457071419801798e-02,2.277045707141980291e-01,4.185385331234544815e+00,1.146596914277383306e+00,1.146596914277383306e+00,4.000000000000000000e+00
4.278565471226021266e-01,2.782916122960710226e-02,2.782916122960710226e-02,2.278291612296071134e-01,4.191329295898039931e+00,1.176190125138224518e+00,1.176190125138224518e+00,4.000000000000000000e+00
4.286905754795662937e-01,2.795395006304089713e-02,2.795395006304091101e-02,2.279539500630409221e-01,4.197528298109394207e+00,1.205476418897258650e+00,1.205476418897258650e+00,4.000000000000000000e+00
4.295246038365304053e-01,2.807893753437669740e-02,2.807893753437670781e-02,2.280789375343767189e-01,4.203982638035599351e+00,1.234458978456711042e+00,1.234458978456711042e+00,4.000000000000000000e+00
4.303586321934945724e-01,2.820412404371215598e-02,2.820412404371214210e-02,2.282041240437121532e-01,4.210692375816881494e+00,1.263140954063760812e+00,1.263140954063760812e+00,4.000000000000000000e+00
4.311926605504586840e-01,2.832951007130357982e-02,2.832951007130357635e-02,2.283295100713035874e-01,4.217657331804750775e+00,1.291525463318800027e+00,1.291525463318800027e+00,4.000000000000000000e+00
4.320266889074228511e-01,2.845509617571056679e-02,2.845509617571057026e-02,2.284550961757105814e-01,4.224877093072505474e+00,1.319615591459957438e+00,1.319615591459957438e+00,4.000000000000000000e+00
4.328607172643869627e-01,2.858088299536313756e-02,2.858088299536312715e-02,2.285808829953631383e-01,4.232351006896232448e+00,1.347414391187057525e+00,1.347414391187057525e+00,4.000000000000000000e+00
4.336947456213511298e-01,2.870687123946230948e-02,2.870687123946230601e-02,2.287068712394623171e-01,4.240078217786856563e+00,1.374924883783885221e+00,1.374924883783885221e+00,4.000000000000000000e+00
4.345287739783152414e-01,2.883306168480875148e-02,2.883306168480875842e-02,2.288330616848087695e-01,4.248057680012227166e+00,1.402150059528057824e+00,1.402150059528057824e+00,4.000000000000000000e+00
4.353628023352794085e-01,2.895945517578807013e-02,2.895945517578807360e-02,2.289594551757880847e-01,4.256288157650902626e+00,1.429092877693178387e+00,1.429092877693178387e+00,4.000000000000000000e+00
4.361968306922435201e-01,2.908605262247880921e-02,2.908605262247881962e-02,2.290860526224788307e-01,4.264768230893390744e+00,1.455756266855022130e+00,1.455756266855022130e+00,4.000000000000000000e+00
4.370308590492076317e-01,2.921285500275950381e-02,2.921285500275949687e-02,2.292128550027595080e-01,4.273496287486074685e+00,1.482143124639787368e+00,1.482143124639787368e+00,4.000000000000000000e+00
4.378648874061717988e-01,2.933986335411628912e-02,2.933986335411628565e-02,2.293398633541162968e-01,4.282470554988265121e+00,1.508256318782046579e+00,1.508256318782046579e+00,4.000000000000000000e+00
4.386989157631359104e-01,2.946707876974115001e-02,2.946707876974113960e-02,2.294670787697411507e-01,4.291689115510906483e+00,1.534098687660716553e+00,1.534098687660716553e+00,4.000000000000000000e+00
4.395329441201000775e-01,2.959450239853199383e-02,2.959450239853200770e-02,2.295945023985320188e-01,4.301149905716582289e+00,1.559673040299070834e+00,1.559673040299070834e+00,4.000000000000000000e+00
4.403669724770641891e-01,2.972213544405252067e-02,2.972213544405252761e-02,2.297221354440525387e-01,4.310850720190172680e+00,1.584982156538302212e+00,1.584982156538302212e+00,4.000000000000000000e+00
4.412010008340283562e-01,2.984997916492077019e-02,2.984997916492077019e-02,2.298499791649207813e-01,4.320789208502708867e+00,1.610028787067125489e+00,1.610028787067125489e+00,4.000000000000000000e+00
